,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,YMNCounter,YFNCounter,OMNCounter,OFNCounter,Action,Category,PositiveTransfer,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,ACCCount,subject
31,31,Resp,3,32,31,31,0,8,7,8,9,3,OFN,0,3,3,n,m,0,757,2,20,29
32,32,Resp,3,33,32,32,0,8,7,8,10,3,OFN,0,3,3,n,n,1,543,1,21,29
33,33,Resp,3,34,33,33,0,8,8,8,10,1,YFN,1,1,1,v,v,1,655,1,22,29
34,34,Resp,3,35,34,34,0,8,9,8,10,1,YFN,1,1,1,v,v,1,515,1,23,29
35,35,Resp,3,36,35,35,0,8,9,8,11,3,OFN,0,3,3,n,n,1,744,1,24,29
36,36,Resp,3,37,36,36,0,8,9,8,12,3,OFN,0,3,3,n,n,1,664,1,25,29
37,37,Resp,3,38,37,37,0,8,9,8,13,3,OFN,0,3,3,n,n,1,537,1,26,29
38,38,Resp,3,39,38,38,0,8,10,8,13,1,YFN,1,1,1,v,v,1,637,1,27,29
39,39,Resp,3,40,39,39,0,9,10,8,13,2,YMN,0,2,4,m,m,1,731,1,28,29
40,40,Resp,3,41,40,40,0,10,10,8,13,2,YMN,0,2,4,m,m,1,560,1,29,29
41,41,Resp,3,42,41,41,0,11,10,8,13,2,YMN,0,2,4,m,m,1,474,1,30,29
42,42,Resp,3,43,42,42,0,11,10,8,14,3,OFN,0,3,3,n,n,1,772,1,31,29
43,43,Resp,3,44,43,43,0,12,10,8,14,2,YMN,0,2,4,m,m,1,614,1,32,29
44,44,Resp,3,45,44,44,0,12,11,8,14,1,YFN,1,1,1,v,v,1,559,1,33,29
45,45,Resp,3,46,45,45,0,12,12,8,14,1,YFN,1,1,1,v,v,1,578,1,34,29
46,46,Resp,3,47,46,46,0,12,12,8,15,3,OFN,0,3,3,n,n,1,637,1,35,29
47,47,Resp,3,48,47,47,0,12,12,8,16,3,OFN,0,3,3,n,n,1,582,1,36,29
48,48,Resp,3,49,48,48,0,12,12,9,16,4,OMN,1,4,2,b,b,1,712,1,37,29
49,49,Resp,3,50,49,49,0,12,12,9,17,3,OFN,0,3,3,n,n,1,692,1,38,29
50,50,Resp,3,51,50,50,0,13,12,9,17,2,YMN,0,2,4,m,m,1,620,1,39,29
51,51,Resp,3,52,51,51,0,13,12,10,17,4,OMN,1,4,2,b,n,0,651,2,39,29
52,52,Resp,3,53,52,52,0,13,12,10,18,3,OFN,0,3,3,n,b,0,627,2,39,29
53,53,Resp,3,54,53,53,0,14,12,10,18,2,YMN,0,2,4,m,m,1,699,1,40,29
54,54,Resp,3,55,54,54,0,15,12,10,18,2,YMN,0,2,4,m,m,1,694,1,41,29
55,55,Resp,3,56,55,55,0,16,12,10,18,2,YMN,0,2,4,m,m,1,691,1,42,29
56,56,Resp,3,57,56,56,0,16,12,11,18,4,OMN,1,4,2,b,m,0,1040,2,42,29
57,57,Resp,3,58,57,57,0,17,12,11,18,2,YMN,0,2,4,m,m,1,695,1,43,29
58,58,Resp,3,59,58,58,0,17,12,11,19,3,OFN,0,3,3,n,n,1,942,1,44,29
59,59,Resp,3,60,59,59,0,17,12,11,20,3,OFN,0,3,3,n,n,1,557,1,45,29
60,60,Resp,3,61,60,60,0,17,13,11,20,1,YFN,1,1,1,v,v,1,787,1,46,29
61,61,Resp,3,62,61,61,0,18,13,11,20,2,YMN,0,2,3,n,m,0,654,2,46,29
62,62,Resp,3,63,62,62,0,18,13,12,20,4,OMN,1,4,2,b,n,0,666,2,46,29
63,63,Resp,3,64,63,63,0,18,14,12,20,1,YFN,1,1,1,v,v,1,549,1,47,29
64,64,Resp,3,65,64,64,0,18,14,13,20,4,OMN,1,4,2,b,b,1,563,1,48,29
65,65,Resp,3,66,65,65,0,18,14,14,20,4,OMN,1,4,2,b,b,1,692,1,49,29
66,66,Resp,3,67,66,66,0,19,14,14,20,2,YMN,0,2,3,n,m,0,825,2,49,29
67,67,Resp,3,68,67,67,0,19,14,15,20,4,OMN,1,4,2,b,n,0,652,2,49,29
68,68,Resp,3,69,68,68,0,19,15,15,20,1,YFN,1,1,1,v,v,1,641,1,50,29
69,69,Resp,3,70,69,69,0,19,15,16,20,4,OMN,1,4,2,b,n,0,776,2,50,29
70,70,Resp,3,71,70,70,0,19,15,16,21,3,OFN,0,3,4,m,n,0,909,2,50,29
71,71,Resp,3,72,71,71,0,19,15,16,22,3,OFN,0,3,4,m,m,1,640,1,51,29
72,72,Resp,3,73,72,72,0,19,15,16,23,3,OFN,0,3,4,m,m,1,605,1,52,29
73,73,Resp,3,74,73,73,0,19,16,16,23,1,YFN,1,1,1,v,m,0,693,2,52,29
74,74,Resp,3,75,74,74,0,19,16,17,23,4,OMN,1,4,2,b,n,0,768,2,52,29
75,75,Resp,3,76,75,75,0,19,16,17,24,3,OFN,0,3,4,m,m,1,725,1,53,29
76,76,Resp,3,77,76,76,0,20,16,17,24,2,YMN,0,2,3,n,n,1,825,1,54,29
77,77,Resp,3,78,77,77,0,20,16,18,24,4,OMN,1,4,2,b,b,1,813,1,55,29
78,78,Resp,3,79,78,78,0,20,17,18,24,1,YFN,1,1,1,v,v,1,520,1,56,29
79,79,Resp,3,80,79,79,0,21,17,18,24,2,YMN,0,2,3,n,m,0,720,2,56,29
80,80,Resp,3,81,80,80,0,22,17,18,24,2,YMN,0,2,3,n,n,1,605,1,57,29
81,81,Resp,3,82,81,81,0,22,18,18,24,1,YFN,1,1,1,v,v,1,630,1,58,29
82,82,Resp,3,83,82,82,0,22,18,19,24,4,OMN,1,4,2,b,b,1,791,1,59,29
83,83,Resp,3,84,83,83,0,22,19,19,24,1,YFN,1,1,1,v,v,1,554,1,60,29
84,84,Resp,3,85,84,84,0,23,19,19,24,2,YMN,0,2,3,n,m,0,888,2,60,29
85,85,Resp,3,86,85,85,0,23,20,19,24,1,YFN,1,1,1,v,v,1,579,1,61,29
86,86,Resp,3,87,86,86,0,23,20,20,24,4,OMN,1,4,2,b,b,1,820,1,62,29
87,87,Resp,3,88,87,87,0,23,20,20,25,3,OFN,0,3,4,m,m,1,910,1,63,29
88,88,Resp,3,89,88,88,0,23,21,20,25,1,YFN,1,1,1,v,v,1,681,1,64,29
89,89,Resp,3,90,89,89,0,23,21,21,25,4,OMN,1,4,2,b,n,0,702,2,64,29
90,90,Resp,3,91,90,90,0,23,21,22,25,4,OMN,1,4,2,b,b,1,606,1,65,29
91,91,Resp,3,92,91,91,0,23,21,23,25,4,OMN,1,4,2,b,b,1,705,1,66,29
92,92,Resp,3,93,92,92,0,24,21,23,25,2,YMN,0,2,3,n,m,0,880,2,66,29
93,93,Resp,3,94,93,93,0,24,21,24,25,4,OMN,1,4,2,b,b,1,697,1,67,29
94,94,Resp,3,95,94,94,0,24,21,24,26,3,OFN,0,3,4,m,m,1,772,1,68,29
95,95,Resp,3,96,95,95,0,24,22,24,26,1,YFN,1,1,1,v,v,1,688,1,69,29
96,96,Resp,3,97,96,96,0,24,22,25,26,4,OMN,1,4,2,b,b,1,709,1,70,29
97,97,Resp,3,98,97,97,0,24,23,25,26,1,YFN,1,1,1,v,v,1,689,1,71,29
98,98,Resp,3,99,98,98,0,24,23,26,26,4,OMN,1,4,2,b,b,1,619,1,72,29
99,99,Resp,3,100,99,99,0,24,24,26,26,1,YFN,1,1,1,v,v,1,608,1,73,29
100,100,Resp,3,101,100,100,0,24,24,26,27,3,OFN,0,3,4,m,m,1,1033,1,74,29
101,101,Resp,3,102,101,101,0,25,24,26,27,2,YMN,0,2,3,n,n,1,956,1,75,29
102,102,Resp,3,103,102,102,0,26,24,26,27,2,YMN,0,2,3,n,n,1,644,1,76,29
103,103,Resp,3,104,103,103,0,27,24,26,27,2,YMN,0,2,3,n,n,1,561,1,77,29
104,104,Resp,3,105,104,104,0,27,24,27,27,4,OMN,1,4,2,b,n,0,789,2,77,29
105,105,Resp,3,106,105,105,0,27,25,27,27,1,YFN,1,1,1,v,v,1,639,1,78,29
106,106,Resp,3,107,106,106,0,27,26,27,27,1,YFN,1,1,1,v,n,0,858,2,78,29
107,107,Resp,3,108,107,107,0,27,26,27,28,3,OFN,0,3,4,m,m,1,821,1,79,29
108,108,Resp,3,109,108,108,0,28,26,27,28,2,YMN,0,2,3,n,n,1,876,1,80,29
109,109,Resp,3,110,109,109,0,28,27,27,28,1,YFN,1,1,1,v,v,1,513,1,81,29
110,110,Resp,3,111,110,110,0,28,27,27,29,3,OFN,0,3,4,m,b,0,780,2,81,29
111,111,Resp,3,112,111,111,0,28,27,27,30,3,OFN,0,3,4,m,m,1,538,1,82,29
112,112,Resp,3,113,112,112,0,28,28,27,30,1,YFN,1,1,1,v,v,1,610,1,83,29
113,113,Resp,3,114,113,113,0,28,29,27,30,1,YFN,1,1,1,v,v,1,504,1,84,29
114,114,Resp,3,115,114,114,0,29,29,27,30,2,YMN,0,2,3,n,m,0,749,2,84,29
115,115,Resp,3,116,115,115,0,29,29,28,30,4,OMN,1,4,2,b,n,0,713,2,84,29
116,116,Resp,3,117,116,116,0,29,29,29,30,4,OMN,1,4,2,b,b,1,870,1,85,29
117,117,Resp,3,118,117,117,0,30,29,29,30,2,YMN,0,2,3,n,n,1,672,1,86,29
118,118,Resp,3,119,118,118,0,30,29,30,30,4,OMN,1,4,2,b,b,1,563,1,87,29
119,119,Resp,3,120,119,119,0,30,30,30,30,1,YFN,1,1,1,v,v,1,647,1,88,29
0,0,Resp,4,1,0,0,0,0,0,1,0,4,OMN,1,4,2,b,v,0,809,2,0,30
1,1,Resp,4,2,1,1,0,1,0,1,0,3,YMN,0,2,3,n,v,0,689,2,0,30
2,2,Resp,4,3,2,2,0,2,0,1,0,3,YMN,0,2,3,n,b,0,448,2,0,30
3,3,Resp,4,4,3,3,0,2,1,1,0,1,YFN,1,1,1,v,n,0,455,2,0,30
4,4,Resp,4,5,4,4,0,2,2,1,0,1,YFN,1,1,1,v,m,0,492,2,0,30
5,5,RespITI,4,6,5,5,0,2,2,1,1,2,OFN,0,3,4,m,0,0,492,3,0,30
6,6,Resp,4,7,6,6,0,2,2,2,1,4,OMN,1,4,2,b,m,0,1240,2,0,30
7,7,Resp,4,8,7,7,0,2,2,2,2,2,OFN,0,3,4,m,m,1,784,1,1,30
8,8,Resp,4,9,8,8,0,2,2,2,3,2,OFN,0,3,4,m,m,1,525,1,2,30
9,9,Resp,4,10,9,9,0,2,2,2,4,2,OFN,0,3,4,m,m,1,500,1,3,30
10,10,Resp,4,11,10,10,0,2,2,2,5,2,OFN,0,3,4,m,m,1,498,1,4,30
11,11,Resp,4,12,11,11,0,2,3,2,5,1,YFN,1,1,1,v,n,0,799,2,4,30
12,12,Resp,4,13,12,12,0,2,3,2,6,2,OFN,0,3,4,m,m,1,676,1,5,30
13,13,Resp,4,14,13,13,0,3,3,2,6,3,YMN,0,2,3,n,n,1,886,1,6,30
14,14,Resp,4,15,14,14,0,4,3,2,6,3,YMN,0,2,3,n,n,1,523,1,7,30
15,15,Resp,4,16,15,15,0,5,3,2,6,3,YMN,0,2,3,n,n,1,541,1,8,30
16,16,Resp,4,17,16,16,0,5,4,2,6,1,YFN,1,1,1,v,v,1,1054,1,9,30
17,17,Resp,4,18,17,17,0,5,5,2,6,1,YFN,1,1,1,v,v,1,526,1,10,30
18,18,Resp,4,19,18,18,0,6,5,2,6,3,YMN,0,2,3,n,n,1,750,1,11,30
19,19,Resp,4,20,19,19,0,6,5,2,7,2,OFN,0,3,4,m,m,1,625,1,12,30
20,20,Resp,4,21,20,20,0,6,5,3,7,4,OMN,1,4,2,b,b,1,938,1,13,30
21,21,Resp,4,22,21,21,0,6,6,3,7,1,YFN,1,1,1,v,v,1,1211,1,14,30
22,22,Resp,4,23,22,22,0,6,6,4,7,4,OMN,1,4,2,b,b,1,1090,1,15,30
23,23,Resp,4,24,23,23,0,6,6,4,8,2,OFN,0,3,4,m,m,1,694,1,16,30
24,24,Resp,4,25,24,24,0,6,6,5,8,4,OMN,1,4,2,b,b,1,1088,1,17,30
25,25,Resp,4,26,25,25,0,6,6,6,8,4,OMN,1,4,2,b,b,1,528,1,18,30
26,26,Resp,4,27,26,26,0,6,6,7,8,4,OMN,1,4,2,b,b,1,645,1,19,30
27,27,Resp,4,28,27,27,0,6,6,8,8,4,OMN,1,4,2,b,b,1,607,1,20,30
28,28,Resp,4,29,28,28,0,7,6,8,8,3,YMN,0,2,3,n,n,1,681,1,21,30
29,29,Resp,4,30,29,29,0,8,6,8,8,3,YMN,0,2,3,n,n,1,522,1,22,30
30,30,Resp,4,31,30,30,0,9,6,8,8,3,YMN,0,2,3,n,n,1,606,1,23,30
31,31,Resp,4,32,31,31,0,9,7,8,8,1,YFN,1,1,1,v,v,1,682,1,24,30
32,32,Resp,4,33,32,32,0,9,7,9,8,4,OMN,1,4,2,b,b,1,802,1,25,30
33,33,Resp,4,34,33,33,0,10,7,9,8,3,YMN,0,2,3,n,n,1,660,1,26,30
34,34,Resp,4,35,34,34,0,11,7,9,8,3,YMN,0,2,3,n,n,1,1012,1,27,30
35,35,Resp,4,36,35,35,0,11,8,9,8,1,YFN,1,1,1,v,v,1,917,1,28,30
36,36,Resp,4,37,36,36,0,12,8,9,8,3,YMN,0,2,3,n,n,1,569,1,29,30
37,37,Resp,4,38,37,37,0,13,8,9,8,3,YMN,0,2,3,n,n,1,552,1,30,30
38,38,Resp,4,39,38,38,0,13,9,9,8,1,YFN,1,1,1,v,v,1,571,1,31,30
39,39,Resp,4,40,39,39,0,13,9,9,9,2,OFN,0,3,4,m,m,1,633,1,32,30
40,40,Resp,4,41,40,40,0,13,9,10,9,4,OMN,1,4,2,b,b,1,682,1,33,30
41,41,Resp,4,42,41,41,0,14,9,10,9,3,YMN,0,2,3,n,n,1,577,1,34,30
42,42,Resp,4,43,42,42,0,14,9,11,9,4,OMN,1,4,2,b,m,0,596,2,34,30
43,43,Resp,4,44,43,43,0,14,9,11,10,2,OFN,0,3,4,m,m,1,490,1,35,30
44,44,Resp,4,45,44,44,0,15,9,11,10,3,YMN,0,2,3,n,n,1,614,1,36,30
45,45,Resp,4,46,45,45,0,15,9,11,11,2,OFN,0,3,4,m,m,1,616,1,37,30
46,46,Resp,4,47,46,46,0,15,10,11,11,1,YFN,1,1,1,v,v,1,643,1,38,30
47,47,Resp,4,48,47,47,0,15,11,11,11,1,YFN,1,1,1,v,v,1,459,1,39,30
48,48,Resp,4,49,48,48,0,15,12,11,11,1,YFN,1,1,1,v,v,1,407,1,40,30
49,49,Resp,4,50,49,49,0,15,12,11,12,2,OFN,0,3,4,m,m,1,697,1,41,30
50,50,Resp,4,51,50,50,0,16,12,11,12,3,YMN,0,2,3,n,n,1,649,1,42,30
51,51,Resp,4,52,51,51,0,16,13,11,12,1,YFN,1,1,1,v,v,1,543,1,43,30
52,52,Resp,4,53,52,52,0,16,13,11,13,2,OFN,0,3,4,m,m,1,544,1,44,30
53,53,Resp,4,54,53,53,0,16,13,11,14,2,OFN,0,3,4,m,m,1,481,1,45,30
54,54,Resp,4,55,54,54,0,17,13,11,14,3,YMN,0,2,3,n,n,1,626,1,46,30
55,55,Resp,4,56,55,55,0,17,13,12,14,4,OMN,1,4,2,b,b,1,677,1,47,30
56,56,Resp,4,57,56,56,0,17,13,12,15,2,OFN,0,3,4,m,m,1,528,1,48,30
57,57,Resp,4,58,57,57,0,17,13,13,15,4,OMN,1,4,2,b,b,1,656,1,49,30
58,58,Resp,4,59,58,58,0,17,14,13,15,1,YFN,1,1,1,v,v,1,569,1,50,30
59,59,Resp,4,60,59,59,0,17,14,13,16,2,OFN,0,3,4,m,m,1,546,1,51,30
60,60,Resp,4,61,60,60,0,17,14,13,17,2,OFN,0,3,3,n,m,0,488,2,51,30
61,61,Resp,4,62,61,61,0,17,14,14,17,4,OMN,1,4,2,b,b,1,611,1,52,30
62,62,Resp,4,63,62,62,0,17,15,14,17,1,YFN,1,1,1,v,v,1,607,1,53,30
63,63,Resp,4,64,63,63,0,17,15,14,18,2,OFN,0,3,3,n,m,0,597,2,53,30
64,64,Resp,4,65,64,64,0,17,15,14,19,2,OFN,0,3,3,n,n,1,683,1,54,30
65,65,Resp,4,66,65,65,0,17,16,14,19,1,YFN,1,1,1,v,v,1,867,1,55,30
66,66,Resp,4,67,66,66,0,18,16,14,19,3,YMN,0,2,4,m,m,1,841,1,56,30
67,67,Resp,4,68,67,67,0,18,17,14,19,1,YFN,1,1,1,v,v,1,606,1,57,30
68,68,Resp,4,69,68,68,0,19,17,14,19,3,YMN,0,2,4,m,m,1,988,1,58,30
69,69,Resp,4,70,69,69,0,19,18,14,19,1,YFN,1,1,1,v,v,1,629,1,59,30
70,70,Resp,4,71,70,70,0,19,18,14,20,2,OFN,0,3,3,n,n,1,740,1,60,30
71,71,Resp,4,72,71,71,0,19,19,14,20,1,YFN,1,1,1,v,v,1,615,1,61,30
72,72,Resp,4,73,72,72,0,19,19,14,21,2,OFN,0,3,3,n,n,1,996,1,62,30
73,73,Resp,4,74,73,73,0,19,20,14,21,1,YFN,1,1,1,v,v,1,594,1,63,30
74,74,Resp,4,75,74,74,0,19,20,15,21,4,OMN,1,4,2,b,n,0,794,2,63,30
75,75,Resp,4,76,75,75,0,19,20,16,21,4,OMN,1,4,2,b,b,1,529,1,64,30
76,76,Resp,4,77,76,76,0,19,20,17,21,4,OMN,1,4,2,b,b,1,753,1,65,30
77,77,Resp,4,78,77,77,0,20,20,17,21,3,YMN,0,2,4,m,m,1,466,1,66,30
78,78,Resp,4,79,78,78,0,20,21,17,21,1,YFN,1,1,1,v,v,1,714,1,67,30
79,79,Resp,4,80,79,79,0,20,21,18,21,4,OMN,1,4,2,b,b,1,710,1,68,30
80,80,Resp,4,81,80,80,0,20,21,19,21,4,OMN,1,4,2,b,b,1,910,1,69,30
81,81,Resp,4,82,81,81,0,20,21,20,21,4,OMN,1,4,2,b,b,1,582,1,70,30
82,82,Resp,4,83,82,82,0,20,21,20,22,2,OFN,0,3,3,n,n,1,447,1,71,30
83,83,Resp,4,84,83,83,0,20,21,21,22,4,OMN,1,4,2,b,b,1,594,1,72,30
84,84,Resp,4,85,84,84,0,20,22,21,22,1,YFN,1,1,1,v,v,1,576,1,73,30
85,85,Resp,4,86,85,85,0,20,23,21,22,1,YFN,1,1,1,v,v,1,656,1,74,30
86,86,Resp,4,87,86,86,0,21,23,21,22,3,YMN,0,2,4,m,m,1,792,1,75,30
87,87,Resp,4,88,87,87,0,21,23,21,23,2,OFN,0,3,3,n,n,1,657,1,76,30
88,88,Resp,4,89,88,88,0,22,23,21,23,3,YMN,0,2,4,m,m,1,608,1,77,30
89,89,Resp,4,90,89,89,0,22,23,21,24,2,OFN,0,3,3,n,n,1,674,1,78,30
90,90,Resp,4,91,90,90,0,23,23,21,24,3,YMN,0,2,4,m,m,1,922,1,79,30
91,91,Resp,4,92,91,91,0,24,23,21,24,3,YMN,0,2,4,m,m,1,549,1,80,30
92,92,Resp,4,93,92,92,0,24,23,22,24,4,OMN,1,4,2,b,b,1,608,1,81,30
93,93,Resp,4,94,93,93,0,25,23,22,24,3,YMN,0,2,4,m,m,1,542,1,82,30
94,94,Resp,4,95,94,94,0,25,24,22,24,1,YFN,1,1,1,v,v,1,514,1,83,30
95,95,Resp,4,96,95,95,0,25,24,23,24,4,OMN,1,4,2,b,b,1,954,1,84,30
96,96,Resp,4,97,96,96,0,25,25,23,24,1,YFN,1,1,1,v,v,1,556,1,85,30
97,97,Resp,4,98,97,97,0,25,25,24,24,4,OMN,1,4,2,b,b,1,684,1,86,30
98,98,Resp,4,99,98,98,0,25,25,25,24,4,OMN,1,4,2,b,b,1,576,1,87,30
99,99,Resp,4,100,99,99,0,26,25,25,24,3,YMN,0,2,4,m,m,1,560,1,88,30
100,100,Resp,4,101,100,100,0,26,25,25,25,2,OFN,0,3,3,n,n,1,441,1,89,30
101,101,Resp,4,102,101,101,0,26,25,26,25,4,OMN,1,4,2,b,b,1,596,1,90,30
102,102,Resp,4,103,102,102,0,26,26,26,25,1,YFN,1,1,1,v,m,0,745,2,90,30
103,103,Resp,4,104,103,103,0,26,27,26,25,1,YFN,1,1,1,v,v,1,552,1,91,30
104,104,Resp,4,105,104,104,0,26,28,26,25,1,YFN,1,1,1,v,v,1,591,1,92,30
105,105,Resp,4,106,105,105,0,27,28,26,25,3,YMN,0,2,4,m,b,0,985,2,92,30
106,106,Resp,4,107,106,106,0,27,28,26,26,2,OFN,0,3,3,n,n,1,794,1,93,30
107,107,RespITI,4,108,107,107,0,27,28,26,27,2,OFN,0,3,3,n,0,0,794,3,93,30
108,108,Resp,4,109,108,108,0,27,28,27,27,4,OMN,1,4,2,b,b,1,830,1,94,30
109,109,Resp,4,110,109,109,0,28,28,27,27,3,YMN,0,2,4,m,m,1,506,1,95,30
110,110,Resp,4,111,110,110,0,29,28,27,27,3,YMN,0,2,4,m,m,1,532,1,96,30
111,111,Resp,4,112,111,111,0,29,28,27,28,2,OFN,0,3,3,n,n,1,810,1,97,30
112,112,Resp,4,113,112,112,0,29,28,27,29,2,OFN,0,3,3,n,n,1,678,1,98,30
113,113,Resp,4,114,113,113,0,29,28,27,30,2,OFN,0,3,3,n,n,1,536,1,99,30
114,114,Resp,4,115,114,114,0,30,28,27,30,3,YMN,0,2,4,m,m,1,593,1,100,30
115,115,Resp,4,116,115,115,0,30,28,28,30,4,OMN,1,4,2,b,b,1,608,1,101,30
116,116,Resp,4,117,116,116,0,30,29,28,30,1,YFN,1,1,1,v,v,1,497,1,102,30
117,117,Resp,4,118,117,117,0,30,29,29,30,4,OMN,1,4,2,b,b,1,597,1,103,30
118,118,Resp,4,119,118,118,0,30,30,29,30,1,YFN,1,1,1,v,v,1,534,1,104,30
119,119,Resp,4,120,119,119,0,30,30,30,30,4,OMN,1,4,2,b,b,1,587,1,105,30
0,0,Resp,3,1,0,0,0,0,0,1,0,4,OMN,1,4,2,b,b,1,885,1,1,32
1,1,Resp,3,2,1,1,0,0,1,1,0,1,YFN,1,1,1,v,n,0,726,2,1,32
2,2,Resp,3,3,2,2,0,0,1,2,0,4,OMN,1,4,2,b,b,1,896,1,2,32
3,3,Resp,3,4,3,3,0,0,1,2,1,3,OFN,0,3,3,n,v,0,623,2,2,32
4,4,Resp,3,5,4,4,0,1,1,2,1,2,YMN,0,2,4,m,m,1,877,1,3,32
5,5,Resp,3,6,5,5,0,2,1,2,1,2,YMN,0,2,4,m,m,1,1017,1,4,32
6,6,Resp,3,7,6,6,0,2,2,2,1,1,YFN,1,1,1,v,v,1,833,1,5,32
7,7,Resp,3,8,7,7,0,2,3,2,1,1,YFN,1,1,1,v,v,1,965,1,6,32
8,8,Resp,3,9,8,8,0,2,3,3,1,4,OMN,1,4,2,b,b,1,604,1,7,32
9,9,Resp,3,10,9,9,0,2,3,3,2,3,OFN,0,3,3,n,n,1,808,1,8,32
10,10,Resp,3,11,10,10,0,2,4,3,2,1,YFN,1,1,1,v,v,1,893,1,9,32
11,11,Resp,3,12,11,11,0,3,4,3,2,2,YMN,0,2,4,m,m,1,675,1,10,32
12,12,Resp,3,13,12,12,0,4,4,3,2,2,YMN,0,2,4,m,m,1,793,1,11,32
13,13,Resp,3,14,13,13,0,4,4,3,3,3,OFN,0,3,3,n,v,0,1129,2,11,32
14,14,Resp,3,15,14,14,0,4,4,3,4,3,OFN,0,3,3,n,n,1,584,1,12,32
15,15,Resp,3,16,15,15,0,4,4,3,5,3,OFN,0,3,3,n,n,1,655,1,13,32
16,16,Resp,3,17,16,16,0,4,4,3,6,3,OFN,0,3,3,n,n,1,611,1,14,32
17,17,Resp,3,18,17,17,0,4,4,3,7,3,OFN,0,3,3,n,n,1,1091,1,15,32
18,18,Resp,3,19,18,18,0,4,5,3,7,1,YFN,1,1,1,v,v,1,733,1,16,32
19,19,Resp,3,20,19,19,0,5,5,3,7,2,YMN,0,2,4,m,m,1,760,1,17,32
20,20,Resp,3,21,20,20,0,5,5,3,8,3,OFN,0,3,3,n,n,1,637,1,18,32
21,21,Resp,3,22,21,21,0,5,5,4,8,4,OMN,1,4,2,b,b,1,763,1,19,32
22,22,Resp,3,23,22,22,0,6,5,4,8,2,YMN,0,2,4,m,m,1,610,1,20,32
23,23,Resp,3,24,23,23,0,7,5,4,8,2,YMN,0,2,4,m,m,1,682,1,21,32
24,24,Resp,3,25,24,24,0,7,6,4,8,1,YFN,1,1,1,v,v,1,796,1,22,32
25,25,Resp,3,26,25,25,0,7,6,4,9,3,OFN,0,3,3,n,n,1,756,1,23,32
26,26,Resp,3,27,26,26,0,7,7,4,9,1,YFN,1,1,1,v,v,1,1083,1,24,32
27,27,Resp,3,28,27,27,0,7,7,5,9,4,OMN,1,4,2,b,b,1,618,1,25,32
28,28,Resp,3,29,28,28,0,7,7,6,9,4,OMN,1,4,2,b,b,1,822,1,26,32
29,29,Resp,3,30,29,29,0,7,8,6,9,1,YFN,1,1,1,v,v,1,708,1,27,32
30,30,Resp,3,31,30,30,0,7,8,6,10,3,OFN,0,3,3,n,m,0,1069,2,27,32
31,31,Resp,3,32,31,31,0,8,8,6,10,2,YMN,0,2,4,m,m,1,727,1,28,32
32,32,Resp,3,33,32,32,0,8,9,6,10,1,YFN,1,1,1,v,v,1,784,1,29,32
33,33,Resp,3,34,33,33,0,8,10,6,10,1,YFN,1,1,1,v,v,1,716,1,30,32
34,34,Resp,3,35,34,34,0,8,11,6,10,1,YFN,1,1,1,v,v,1,653,1,31,32
35,35,Resp,3,36,35,35,0,9,11,6,10,2,YMN,0,2,4,m,m,1,740,1,32,32
36,36,Resp,3,37,36,36,0,9,12,6,10,1,YFN,1,1,1,v,v,1,666,1,33,32
37,37,Resp,3,38,37,37,0,9,12,6,11,3,OFN,0,3,3,n,n,1,747,1,34,32
38,38,Resp,3,39,38,38,0,9,12,7,11,4,OMN,1,4,2,b,b,1,717,1,35,32
39,39,Resp,3,40,39,39,0,10,12,7,11,2,YMN,0,2,4,m,m,1,775,1,36,32
40,40,Resp,3,41,40,40,0,11,12,7,11,2,YMN,0,2,4,m,m,1,827,1,37,32
41,41,Resp,3,42,41,41,0,11,12,8,11,4,OMN,1,4,2,b,b,1,512,1,38,32
42,42,Resp,3,43,42,42,0,11,12,9,11,4,OMN,1,4,2,b,b,1,681,1,39,32
43,43,Resp,3,44,43,43,0,12,12,9,11,2,YMN,0,2,4,m,m,1,695,1,40,32
44,44,Resp,3,45,44,44,0,12,13,9,11,1,YFN,1,1,1,v,v,1,938,1,41,32
45,45,Resp,3,46,45,45,0,12,13,9,12,3,OFN,0,3,3,n,n,1,727,1,42,32
46,46,Resp,3,47,46,46,0,12,13,10,12,4,OMN,1,4,2,b,b,1,694,1,43,32
47,47,Resp,3,48,47,47,0,13,13,10,12,2,YMN,0,2,4,m,m,1,876,1,44,32
48,48,Resp,3,49,48,48,0,13,13,10,13,3,OFN,0,3,3,n,n,1,740,1,45,32
49,49,Resp,3,50,49,49,0,14,13,10,13,2,YMN,0,2,4,m,m,1,1118,1,46,32
50,50,Resp,3,51,50,50,0,14,13,11,13,4,OMN,1,4,2,b,b,1,789,1,47,32
51,51,Resp,3,52,51,51,0,14,13,11,14,3,OFN,0,3,3,n,n,1,720,1,48,32
52,52,Resp,3,53,52,52,0,14,13,12,14,4,OMN,1,4,2,b,b,1,708,1,49,32
53,53,Resp,3,54,53,53,0,15,13,12,14,2,YMN,0,2,4,m,m,1,787,1,50,32
54,54,Resp,3,55,54,54,0,15,13,13,14,4,OMN,1,4,2,b,b,1,665,1,51,32
55,55,Resp,3,56,55,55,0,15,14,13,14,1,YFN,1,1,1,v,v,1,889,1,52,32
56,56,Resp,3,57,56,56,0,15,14,14,14,4,OMN,1,4,2,b,b,1,642,1,53,32
